CustomerID,recency_days,last_purchase_date,frequency,Monetary,,,,,,,,
16884,37,11/2/2011 11:52,4,1045.8,,,,,,,,
16885,15,11/24/2011 13:40,4,642.2,,,,,,,,
16886,456,9/9/2010 15:08,1,134,,,,,,,,
16887,35,11/4/2011 14:07,3,632.7,,,,,,,,
16888,400,11/4/2010 12:39,3,433,,,,,,,,
16889,194,5/29/2011 11:05,6,2523.8,,,,,,,,
16890,476,8/20/2010 11:23,3,285.4,,,,,,,,
16891,1,12/8/2011 11:15,11,1691.1,,,,,,,,
16892,1,12/8/2011 13:18,7,750.2,,,,,,,,
16893,366,12/8/2010 12:06,2,242.3,,,,,,,,
16894,502,7/25/2010 15:43,3,1307,,,,,,,,
16895,64,10/6/2011 12:15,5,1081,,,,,,,,
16896,555,6/2/2010 15:40,1,104,,,,,,,,
16897,299,2/13/2011 15:02,2,289.8,,,,,,,,
16898,26,11/13/2011 15:44,5,858.8,,,,,,,,
16899,7,12/2/2011 12:03,8,1678.1,,,,,,,,
16900,16,11/23/2011 10:32,3,887.1,,,,,,,,
16901,729,12/10/2009 16:30,1,204.3,,,,,,,,
16902,116,8/15/2011 14:17,1,1679.4,,,,,,,,
16903,29,11/10/2011 15:32,3,963.4,,,,,,,,
16904,4,12/5/2011 13:10,21,4635.5,,,,,,,,
16905,5,12/4/2011 14:01,17,4407.6,,,,,,,,
16906,81,9/19/2011 11:49,7,1382,,,,,,,,
16907,29,11/10/2011 18:04,9,1470.9,,,,,,,,
16908,722,12/17/2009 13:35,1,252.6,,,,,,,,
16909,72,9/28/2011 16:45,1,379.1,,,,,,,,
16910,4,12/5/2011 12:51,8,1509,,,,,,,,
16911,635,3/14/2010 12:18,2,255.3,,,,,,,,
16912,28,11/11/2011 12:18,15,4460.5,,,,,,,,
16913,290,2/22/2011 12:56,3,423.9,,,,,,,,
16914,36,11/3/2011 15:27,1,167.1,,,,,,,,
16915,9,11/30/2011 16:39,11,1543.2,,,,,,,,
16916,23,11/16/2011 12:08,4,875.9,,,,,,,,
16917,276,3/8/2011 11:55,2,1774.1,,,,,,,,
16918,49,10/21/2011 12:50,16,3132.7,,,,,,,,
16919,156,7/6/2011 13:35,24,4909.7,,,,,,,,
16920,411,10/24/2010 14:07,1,355.5,,,,,,,,
16921,61,10/9/2011 16:22,3,344.4,,,,,,,,
16922,572,5/16/2010 11:24,1,611.1,,,,,,,,
16923,12,11/27/2011 13:00,32,12832.4,,,,,,,,
16924,21,11/18/2011 12:53,3,825.3,,,,,,,,
16925,540,6/17/2010 15:03,1,125.7,,,,,,,,
16926,371,12/3/2010 13:42,5,1158.2,,,,,,,,
16927,115,8/16/2011 11:10,3,543.1,,,,,,,,
16928,80,9/20/2011 15:10,29,3741.4,,,,,,,,
16929,3,12/6/2011 8:37,7,1295.4,,,,,,,,
16930,26,11/13/2011 16:13,3,378.9,,,,,,,,
16931,5,12/4/2011 13:15,23,5004.5,,,,,,,,
16932,53,10/17/2011 14:12,3,373.9,,,,,,,,
16933,1,12/8/2011 12:54,9,3043.6,,,,,,,,
16934,54,10/16/2011 12:40,6,2057.6,,,,,,,,
16935,381,11/23/2010 9:16,3,518.8,,,,,,,,
16936,25,11/14/2011 11:04,2,542.3,,,,,,,,
16937,499,7/28/2010 17:56,1,196.3,,,,,,,,
16938,8,12/1/2011 10:20,9,6962.5,,,,,,,,
16939,488,8/8/2010 12:24,3,421.4,,,,,,,,
16940,52,10/18/2011 13:15,8,6373.3,,,,,,,,
16941,611,4/7/2010 11:13,1,33,,,,,,,,
16942,12,11/27/2011 12:40,9,1888.8,,,,,,,,
16943,211,5/12/2011 11:57,5,1299.5,,,,,,,,
16944,609,4/9/2010 11:03,1,101.4,,,,,,,,
16945,21,11/18/2011 11:39,33,8548.2,,,,,,,,
16946,383,11/21/2010 14:06,5,1222,,,,,,,,
16947,235,4/18/2011 9:38,5,955.2,,,,,,,,
16948,138,7/24/2011 12:46,7,868.8,,,,,,,,
16949,3,12/6/2011 11:07,6,1286.3,,,,,,,,
16950,56,10/14/2011 9:06,10,3526.3,,,,,,,,
16951,134,7/28/2011 12:05,3,1277.8,,,,,,,,
16952,109,8/22/2011 13:03,5,779.4,,,,,,,,
16953,30,11/9/2011 15:54,1,20.8,,,,,,,,
16954,0,12/9/2011 9:46,20,6081.9,,,,,,,,
16955,184,6/8/2011 10:36,6,1120.3,,,,,,,,
16956,17,11/22/2011 8:56,1,308.7,,,,,,,,
16957,239,4/14/2011 13:56,2,416.6,,,,,,,,
16958,435,9/30/2010 14:25,1,776.8,,,,,,,,
16959,87,9/13/2011 15:03,1,117.4,,,,,,,,
16960,38,11/1/2011 11:35,8,1901.5,,,,,,,,
16961,116,8/15/2011 13:46,3,794.6,,,,,,,,
16962,409,10/26/2010 11:36,1,251,,,,,,,,
16963,187,6/5/2011 13:48,1,110.6,,,,,,,,
16964,733,12/6/2009 12:53,2,207.9,,,,,,,,
16965,226,4/27/2011 12:08,1,201.2,,,,,,,,
16966,8,12/1/2011 13:40,7,2155,,,,,,,,
16967,189,6/3/2011 14:24,1,319,,,,,,,,
16968,4,12/5/2011 15:02,2,439.4,,,,,,,,
16969,39,10/31/2011 13:12,3,650.4,,,,,,,,
16970,626,3/23/2010 13:50,1,71.4,,,,,,,,
16971,38,11/1/2011 15:06,1,355.5,,,,,,,,
16972,382,11/22/2010 10:59,2,675.9,,,,,,,,
16973,386,11/18/2010 13:56,1,127,,,,,,,,
16974,522,7/5/2010 10:18,2,365.5,,,,,,,,
16975,423,10/12/2010 17:53,3,926.1,,,,,,,,
16976,267,3/17/2011 16:33,1,251.5,,,,,,,,
16977,395,11/9/2010 13:17,4,496,,,,,,,,
16978,77,9/23/2011 12:50,3,768.9,,,,,,,,
16979,3,12/6/2011 12:21,9,2852.3,,,,,,,,
16980,255,3/29/2011 16:36,3,1393.6,,,,,,,,
16982,60,10/10/2011 12:28,1,384.1,,,,,,,,
16983,12,11/27/2011 12:10,11,3483.9,,,,,,,,
16984,88,9/12/2011 13:43,9,9927.8,,,,,,,,
16985,17,11/22/2011 13:33,23,10923.2,,,,,,,,
16986,29,11/10/2011 11:55,11,4888.8,,,,,,,,
16987,3,12/6/2011 17:26,11,2467.6,,,,,,,,
16988,5,12/4/2011 16:02,2,382.7,,,,,,,,
16989,7,12/2/2011 16:39,6,1133.3,,,,,,,,
16990,218,5/5/2011 8:30,2,344,,,,,,,,
16991,421,10/14/2010 14:08,1,1041.2,,,,,,,,
16992,10,11/29/2011 11:50,13,5476.5,,,,,,,,
16993,463,9/2/2010 12:16,2,1951,,,,,,,,
16996,30,11/9/2011 16:43,9,2123.6,,,,,,,,
16997,288,2/24/2011 17:28,3,702,,,,,,,,
16998,149,7/13/2011 9:44,5,402,,,,,,,,
16999,23,11/16/2011 13:53,2,484.8,,,,,,,,
17000,396,11/8/2010 13:35,2,403.4,,,,,,,,
17001,0,12/9/2011 9:38,19,6640.8,,,,,,,,
17002,85,9/15/2011 12:40,7,2571.6,,,,,,,,
17003,402,11/2/2010 13:15,4,828.2,,,,,,,,
17004,46,10/24/2011 14:25,4,2324.4,,,,,,,,
17005,470,8/26/2010 10:57,2,611.9,,,,,,,,
17006,4,12/5/2011 12:09,8,1631.5,,,,,,,,
17007,50,10/20/2011 10:47,7,1120.1,,,,,,,,
17008,429,10/6/2010 15:19,1,81.4,,,,,,,,
17009,551,6/6/2010 16:01,1,235.1,,,,,,,,
17010,18,11/21/2011 14:49,1,195.4,,,,,,,,
17011,30,11/9/2011 13:30,3,671.7,,,,,,,,
17012,725,12/14/2009 17:34,1,352.4,,,,,,,,
17014,8,12/1/2011 14:09,3,578.5,,,,,,,,
17015,28,11/11/2011 10:45,3,1834.9,,,,,,,,
17016,576,5/12/2010 12:32,1,552.4,,,,,,,,
17017,2,12/7/2011 9:32,29,12577,,,,,,,,
17018,40,10/30/2011 11:42,6,2287.7,,,,,,,,
17019,11,11/28/2011 13:06,11,3457.7,,,,,,,,
17020,542,6/15/2010 13:06,2,935.6,,,,,,,,
17021,442,9/23/2010 20:01,6,1182.2,,,,,,,,
17022,31,11/8/2011 17:09,2,260,,,,,,,,
17023,417,10/18/2010 15:37,3,800.2,,,,,,,,
17024,45,10/25/2011 13:47,3,95.9,,,,,,,,
17025,60,10/10/2011 9:06,5,1349.7,,,,,,,,
17026,185,6/7/2011 14:28,3,175.8,,,,,,,,
17027,78,9/22/2011 12:24,9,1272.7,,,,,,,,
17028,581,5/7/2010 15:33,3,1593.8,,,,,,,,
17029,110,8/21/2011 11:06,7,2137.3,,,,,,,,
17030,63,10/7/2011 8:49,1,146.9,,,,,,,,
17031,11,11/28/2011 10:23,6,2773.9,,,,,,,,
17032,547,6/10/2010 12:16,8,2974.9,,,,,,,,
17033,86,9/14/2011 14:34,4,1332.8,,,,,,,,
17034,16,11/23/2011 15:14,5,1276.4,,,,,,,,
17035,245,4/8/2011 11:23,4,613.6,,,,,,,,
17036,383,11/21/2010 14:26,1,176.9,,,,,,,,
17037,87,9/13/2011 12:49,1,1267.3,,,,,,,,
17038,30,11/9/2011 13:50,2,743.2,,,,,,,,
17039,604,4/14/2010 12:56,1,1955,,,,,,,,
17040,137,7/25/2011 10:19,2,463.3,,,,,,,,
17041,26,11/13/2011 11:21,6,1633.1,,,,,,,,
17042,2,12/7/2011 12:26,5,1036.6,,,,,,,,
17043,32,11/7/2011 15:33,8,2565.6,,,,,,,,
17044,25,11/14/2011 14:28,12,11962.3,,,,,,,,
17045,113,8/18/2011 17:09,5,821.7,,,,,,,,
17046,157,7/5/2011 14:24,5,1906.1,,,,,,,,
17047,85,9/15/2011 13:27,6,2289.2,,,,,,,,
17048,117,8/14/2011 11:49,7,2071.7,,,,,,,,
17049,2,12/7/2011 10:48,19,9927.5,,,,,,,,
17050,96,9/4/2011 13:48,11,4371.4,,,,,,,,
17051,194,5/29/2011 14:13,4,692.9,,,,,,,,
17052,28,11/11/2011 14:50,1,349.9,,,,,,,,
17053,130,8/1/2011 10:23,1,498.5,,,,,,,,
17054,28,11/11/2011 12:56,5,1356.3,,,,,,,,
17055,445,9/20/2010 12:21,1,227.5,,,,,,,,
17056,738,12/1/2009 12:55,1,128.6,,,,,,,,
17057,596,4/22/2010 19:21,1,288.9,,,,,,,,
17058,81,9/19/2011 10:13,3,1179.9,,,,,,,,
17059,29,11/10/2011 12:27,9,4804.3,,,,,,,,
17060,266,3/18/2011 13:27,1,234.2,,,,,,,,
17061,73,9/27/2011 11:24,11,5232.2,,,,,,,,
17062,313,1/30/2011 11:01,6,874.6,,,,,,,,
17063,21,11/18/2011 16:19,13,3638.5,,,,,,,,
17064,58,10/12/2011 10:18,3,852.5,,,,,,,,
17065,637,3/12/2010 11:41,2,194.7,,,,,,,,
17066,726,12/13/2009 13:24,1,215.6,,,,,,,,
17067,724,12/15/2009 8:39,3,454.5,,,,,,,,
17068,12,11/27/2011 13:14,47,8964.2,,,,,,,,
17069,28,11/11/2011 17:13,14,5517.2,,,,,,,,
17070,114,8/17/2011 17:01,2,437.4,,,,,,,,
17071,28,11/11/2011 16:31,13,3793.7,,,,,,,,
17072,625,3/24/2010 16:33,1,269.5,,,,,,,,
17073,17,11/22/2011 11:47,4,1428,,,,,,,,
17074,562,5/26/2010 12:04,1,203.1,,,,,,,,
17075,17,11/22/2011 11:58,10,2216.7,,,,,,,,
17076,36,11/3/2011 17:53,6,1242.8,,,,,,,,
17077,578,5/10/2010 16:36,1,306,,,,,,,,
17078,36,11/3/2011 19:17,2,378.2,,,,,,,,
17079,78,9/22/2011 15:34,1,118.8,,,,,,,,
17080,22,11/17/2011 12:59,7,957.5,,,,,,,,
17081,25,11/14/2011 12:56,6,946.9,,,,,,,,
17082,33,11/6/2011 15:17,6,4732,,,,,,,,
17083,109,8/22/2011 15:43,9,4049.8,,,,,,,,
17084,35,11/4/2011 14:54,3,4965.9,,,,,,,,
17085,123,8/8/2011 14:15,28,7741.5,,,,,,,,
17086,7,12/2/2011 13:54,6,2050.1,,,,,,,,
17087,737,12/2/2009 10:41,1,221.5,,,,,,,,
17088,28,11/11/2011 14:23,4,1991,,,,,,,,
17089,386,11/18/2010 15:33,1,128.5,,,,,,,,
17090,4,12/5/2011 13:44,13,3074.3,,,,,,,,
17091,2,12/7/2011 10:43,19,7481.5,,,,,,,,
17092,50,10/20/2011 19:51,11,5401.8,,,,,,,,
17093,592,4/26/2010 10:22,1,235.9,,,,,,,,
17094,322,1/21/2011 13:09,2,402.2,,,,,,,,
17095,22,11/17/2011 12:21,7,2572.3,,,,,,,,
17096,15,11/24/2011 15:01,11,3665.4,,,,,,,,
17097,2,12/7/2011 17:05,9,1129.8,,,,,,,,
17098,381,11/23/2010 12:13,3,591.1,,,,,,,,
17099,533,6/24/2010 16:25,1,582.2,,,,,,,,
17100,18,11/21/2011 16:36,2,971.7,,,,,,,,
17101,10,11/29/2011 13:57,7,2507.1,,,,,,,,
17102,261,3/23/2011 10:08,1,25.5,,,,,,,,
17103,722,12/17/2009 14:08,1,424.3,,,,,,,,
17104,423,10/12/2010 12:21,1,474,,,,,,,,
17105,159,7/3/2011 15:53,2,665.8,,,,,,,,
17106,389,11/15/2010 14:11,1,481.6,,,,,,,,
17107,33,11/6/2011 14:14,10,15912.4,,,,,,,,
17108,663,2/14/2010 12:22,1,175,,,,,,,,
17109,29,11/10/2011 16:59,8,1247.6,,,,,,,,
17110,165,6/27/2011 12:58,3,494.1,,,,,,,,
17111,47,10/23/2011 15:59,2,459.6,,,,,,,,
17112,502,7/25/2010 11:14,1,189.7,,,,,,,,
17113,574,5/14/2010 13:59,6,2262.2,,,,,,,,
17114,5,12/4/2011 12:17,8,793.7,,,,,,,,
17115,8,12/1/2011 14:30,7,2761.5,,,,,,,,
17116,648,3/1/2010 16:29,1,389.8,,,,,,,,
17117,288,2/24/2011 13:54,1,116.2,,,,,,,,
17118,317,1/26/2011 12:19,1,157,,,,,,,,
17119,3,12/6/2011 14:40,2,606.9,,,,,,,,
17120,233,4/20/2011 15:21,1,307.5,,,,,,,,
17121,402,11/2/2010 11:47,1,314.7,,,,,,,,
17122,119,8/12/2011 14:33,4,570.5,,,,,,,,
17123,161,7/1/2011 10:47,3,977.2,,,,,,,,
17124,185,6/7/2011 14:02,1,294.2,,,,,,,,
17125,50,10/20/2011 14:41,1,211.8,,,,,,,,
17126,152,7/10/2011 13:52,9,1955.7,,,,,,,,
17127,428,10/7/2010 9:54,5,1155,,,,,,,,
17128,334,1/9/2011 12:02,1,157.1,,,,,,,,
17129,520,7/7/2010 13:46,1,31.9,,,,,,,,
17131,5,12/4/2011 12:52,5,2295.7,,,,,,,,
17132,452,9/13/2010 16:31,2,1206.1,,,,,,,,
17133,15,11/24/2011 12:27,12,14622.3,,,,,,,,
17134,106,8/25/2011 9:53,3,625.3,,,,,,,,
17135,16,11/23/2011 16:48,10,1707.3,,,,,,,,
17136,662,2/15/2010 13:13,1,231.7,,,,,,,,
17137,416,10/19/2010 14:51,6,1095.8,,,,,,,,
17138,275,3/9/2011 11:54,7,4417.3,,,,,,,,
17139,15,11/24/2011 10:12,25,19566.8,,,,,,,,
17140,247,4/6/2011 13:33,1,441.5,,,,,,,,
17141,418,10/17/2010 14:54,4,723.8,,,,,,,,
17142,239,4/14/2011 18:22,4,1275.3,,,,,,,,
17143,417,10/18/2010 15:27,2,833.2,,,,,,,,
17144,1,12/8/2011 17:57,2,984.6,,,,,,,,
17145,512,7/15/2010 9:02,4,3120.9,,,,,,,,
17146,105,8/26/2011 12:44,13,5842.4,,,,,,,,
17147,22,11/17/2011 12:32,9,3200,,,,,,,,
17148,51,10/19/2011 9:59,1,124.9,,,,,,,,
17149,451,9/14/2010 14:56,1,143.1,,,,,,,,
17150,376,11/28/2010 11:27,6,1358,,,,,,,,
17151,735,12/4/2009 14:56,1,231.9,,,,,,,,
17152,194,5/29/2011 12:19,4,2016.5,,,,,,,,
17153,24,11/15/2011 13:42,1,213.8,,,,,,,,
17154,75,9/25/2011 13:42,1,329.3,,,,,,,,
17155,17,11/22/2011 12:38,7,831,,,,,,,,
17156,491,8/5/2010 11:30,1,591.9,,,,,,,,
17157,7,12/2/2011 9:10,19,5151.9,,,,,,,,
17158,32,11/7/2011 15:15,5,1980,,,,,,,,
17159,21,11/18/2011 10:52,5,2099.6,,,,,,,,
17160,31,11/8/2011 14:05,17,10209.2,,,,,,,,
17161,444,9/21/2010 16:44,1,856,,,,,,,,
17162,28,11/11/2011 11:34,10,1715.5,,,,,,,,
17163,21,11/18/2011 8:57,4,699.8,,,,,,,,
17164,32,11/7/2011 9:14,7,2467.4,,,,,,,,
17165,284,2/28/2011 16:39,6,1794.3,,,,,,,,
17166,38,11/1/2011 9:46,2,206.3,,,,,,,,
17167,379,11/25/2010 10:05,3,864.2,,,,,,,,
17168,498,7/29/2010 12:33,1,400.2,,,,,,,,
17169,57,10/13/2011 10:25,3,1156.7,,,,,,,,
17170,374,11/30/2010 15:55,2,178.7,,,,,,,,
17171,289,2/23/2011 16:37,2,384.6,,,,,,,,
17172,78,9/22/2011 9:36,3,956.6,,,,,,,,
17173,5,12/4/2011 14:40,8,3766.6,,,,,,,,
17174,217,5/6/2011 11:47,1,59.9,,,,,,,,
17175,44,10/26/2011 15:31,4,1443.7,,,,,,,,
17176,201,5/22/2011 12:41,3,902.3,,,,,,,,
17177,505,7/22/2010 14:53,1,119.5,,,,,,,,
17178,731,12/8/2009 16:20,1,433,,,,,,,,
17179,178,6/14/2011 16:48,6,1474.8,,,,,,,,
17180,56,10/14/2011 15:46,11,2203.2,,,,,,,,
17181,57,10/13/2011 14:48,3,309.9,,,,,,,,
17182,422,10/13/2010 10:09,2,321.3,,,,,,,,
17183,7,12/2/2011 10:07,6,3347.3,,,,,,,,
17184,569,5/19/2010 14:24,2,198.4,,,,,,,,
17185,591,4/27/2010 12:15,3,229.5,,,,,,,,
17186,46,10/24/2011 10:20,2,144,,,,,,,,
17187,226,4/27/2011 12:39,2,467.7,,,,,,,,
17188,11,11/28/2011 13:53,13,4592.9,,,,,,,,
17189,106,8/25/2011 19:39,5,947.4,,,,,,,,
17190,58,10/12/2011 11:33,7,1697.4,,,,,,,,
17191,28,11/11/2011 16:58,15,4222.2,,,,,,,,
17192,536,6/21/2010 16:07,1,75.3,,,,,,,,
17193,35,11/4/2011 12:47,9,2310,,,,,,,,
17194,273,3/11/2011 12:05,3,776.3,,,,,,,,
17195,655,2/22/2010 13:05,1,563,,,,,,,,
17196,427,10/8/2010 11:31,1,291.6,,,,,,,,
17197,29,11/10/2011 10:32,1,1013,,,,,,,,
17198,23,11/16/2011 10:39,3,669.1,,,,,,,,
17199,582,5/6/2010 13:53,1,135,,,,,,,,
17200,387,11/17/2010 13:04,4,356.7,,,,,,,,
17201,53,10/17/2011 11:55,4,1059.9,,,,,,,,
17202,420,10/15/2010 11:25,1,160.7,,,,,,,,
17203,35,11/4/2011 12:27,10,5557.8,,,,,,,,
17204,175,6/17/2011 14:46,9,5504.7,,,,,,,,
17205,53,10/17/2011 12:46,3,999.4,,,,,,,,
17206,53,10/17/2011 13:25,1,204.2,,,,,,,,
17207,652,2/25/2010 19:08,1,259.4,,,,,,,,
17208,395,11/9/2010 12:50,1,93.5,,,,,,,,
17209,649,2/28/2010 16:01,3,592,,,,,,,,
17210,392,11/12/2010 12:15,1,212.3,,,,,,,,
17211,26,11/13/2011 12:03,13,3756.4,,,,,,,,
17212,253,3/31/2011 19:42,3,794.4,,,,,,,,
17213,40,10/30/2011 14:53,13,4869.4,,,,,,,,
17214,60,10/10/2011 13:17,6,1046.7,,,,,,,,
17215,464,9/1/2010 13:39,1,186.2,,,,,,,,
17216,554,6/3/2010 13:03,1,63.6,,,,,,,,
17217,234,4/19/2011 17:19,2,210.1,,,,,,,,
17218,4,12/5/2011 13:52,18,3846.1,,,,,,,,
17219,31,11/8/2011 11:25,2,256.6,,,,,,,,
17220,24,11/15/2011 13:47,21,4397.4,,,,,,,,
17221,7,12/2/2011 13:35,5,962.9,,,,,,,,
17222,65,10/5/2011 13:58,6,1558.4,,,,,,,,
17223,310,2/2/2011 15:57,3,544.5,,,,,,,,
17224,501,7/26/2010 13:30,1,100.9,,,,,,,,
17225,581,5/7/2010 11:38,1,131.2,,,,,,,,
17226,308,2/4/2011 11:52,3,891.3,,,,,,,,
17227,18,11/21/2011 10:51,12,1803.6,,,,,,,,
17228,15,11/24/2011 10:24,13,2808.4,,,,,,,,
17229,96,9/4/2011 13:56,2,318.8,,,,,,,,
17230,264,3/20/2011 16:12,18,9388.5,,,,,,,,
17231,12,11/27/2011 15:18,25,6887.1,,,,,,,,
17232,2,12/7/2011 12:21,2,417.8,,,,,,,,
17233,35,11/4/2011 14:06,3,560.9,,,,,,,,
17234,182,6/10/2011 11:20,1,149.9,,,,,,,,
17235,25,11/14/2011 15:51,8,1563,,,,,,,,
17236,12,11/27/2011 12:00,12,1918.9,,,,,,,,
17237,11,11/28/2011 15:02,4,987.3,,,,,,,,
17238,2,12/7/2011 11:35,32,7021.8,,,,,,,,
17239,312,1/31/2011 9:41,4,1189.5,,,,,,,,
17240,596,4/22/2010 15:44,1,130.6,,,,,,,,
17241,385,11/19/2010 13:01,12,2736.6,,,,,,,,
17242,108,8/23/2011 14:55,5,2889.3,,,,,,,,
17243,1,12/8/2011 13:26,69,19827.1,,,,,,,,
17244,53,10/17/2011 15:19,5,1816,,,,,,,,
17245,204,5/19/2011 10:43,2,340.1,,,,,,,,
17246,546,6/11/2010 12:36,2,38.9,,,,,,,,
17247,15,11/24/2011 15:21,1,275.9,,,,,,,,
17248,120,8/11/2011 13:34,2,484,,,,,,,,
17249,428,10/7/2010 11:33,1,68,,,,,,,,
17250,3,12/6/2011 12:15,2,381.3,,,,,,,,
17251,362,12/12/2010 11:06,3,787.7,,,,,,,,
17252,116,8/15/2011 9:45,2,348.9,,,,,,,,
17253,18,11/21/2011 12:59,1,178.3,,,,,,,,
17254,4,12/5/2011 12:46,3,469.5,,,,,,,,
17255,40,10/30/2011 12:18,4,734.6,,,,,,,,
17256,107,8/24/2011 13:30,5,481.1,,,,,,,,
17257,436,9/29/2010 12:51,2,189.8,,,,,,,,
17258,396,11/8/2010 12:37,2,413,,,,,,,,
17259,148,7/14/2011 15:01,6,1426.6,,,,,,,,
17260,411,10/24/2010 13:21,1,121,,,,,,,,
17261,509,7/18/2010 11:49,1,221.6,,,,,,,,
17262,52,10/18/2011 12:56,11,2488.8,,,,,,,,
17263,208,5/15/2011 14:32,1,63.4,,,,,,,,
17264,424,10/11/2010 12:52,1,250.5,,,,,,,,
17265,138,7/24/2011 10:49,2,538.8,,,,,,,,
17266,2,12/7/2011 14:12,5,467.7,,,,,,,,
17267,127,8/4/2011 17:22,2,317.2,,,,,,,,
17268,107,8/24/2011 10:06,11,1733.9,,,,,,,,
17269,385,11/19/2010 11:12,1,419.2,,,,,,,,
17270,469,8/27/2010 14:09,2,594,,,,,,,,
17271,736,12/3/2009 13:49,1,201.9,,,,,,,,
17272,42,10/28/2011 16:37,4,2148.6,,,,,,,,
17273,424,10/11/2010 15:57,1,141.1,,,,,,,,
17274,35,11/4/2011 13:16,2,568.7,,,,,,,,
17275,383,11/21/2010 13:26,1,114.1,,,,,,,,
17276,402,11/2/2010 16:20,1,472.4,,,,,,,,
17277,227,4/26/2011 12:47,2,1065.4,,,,,,,,
17278,241,4/12/2011 13:10,2,271.2,,,,,,,,
17279,57,10/13/2011 11:58,1,181.9,,,,,,,,
17280,438,9/27/2010 16:46,1,118.9,,,,,,,,
17281,374,11/30/2010 18:05,6,797.9,,,,,,,,
17282,130,8/1/2011 14:29,5,2291.3,,,,,,,,
17283,378,11/26/2010 11:53,1,188.5,,,,,,,,
17284,60,10/10/2011 14:38,8,2769.6,,,,,,,,
17285,628,3/21/2010 13:38,2,404.6,,,,,,,,
17286,21,11/18/2011 12:47,3,389.2,,,,,,,,
17287,26,11/13/2011 13:27,21,3804.1,,,,,,,,
17288,9,11/30/2011 16:09,11,2416.3,,,,,,,,
17289,31,11/8/2011 12:01,9,1947.2,,,,,,,,
17290,3,12/6/2011 12:38,8,1368.8,,,,,,,,
17291,308,2/4/2011 13:04,1,550.8,,,,,,,,
17292,472,8/24/2010 17:14,2,267.5,,,,,,,,
17293,8,12/1/2011 14:37,17,3689.1,,,,,,,,
17294,669,2/8/2010 16:12,2,467.8,,,,,,,,
17295,28,11/11/2011 10:49,3,547,,,,,,,,
17296,730,12/9/2009 14:01,1,335.6,,,,,,,,
17297,17,11/22/2011 14:43,1,128.2,,,,,,,,
17298,101,8/30/2011 16:43,5,954.3,,,,,,,,
17299,11,11/28/2011 12:01,6,965.6,,,,,,,,
17300,390,11/14/2010 10:56,2,388.7,,,,,,,,
17301,21,11/18/2011 13:43,2,288,,,,,,,,
17302,14,11/25/2011 9:36,5,1135.6,,,,,,,,
17303,361,12/13/2010 13:32,1,250,,,,,,,,
17304,534,6/23/2010 16:23,1,111.5,,,,,,,,
17305,648,3/1/2010 12:47,1,2135.5,,,,,,,,
17306,10,11/29/2011 12:14,21,9782.4,,,,,,,,
17307,395,11/9/2010 13:40,11,3999.9,,,,,,,,
17308,393,11/11/2010 13:19,2,4511.8,,,,,,,,
17309,95,9/5/2011 15:20,3,309.1,,,,,,,,
17310,387,11/17/2010 16:00,2,1025.1,,,,,,,,
17311,78,9/22/2011 14:11,6,3566.6,,,,,,,,
17312,138,7/24/2011 11:52,3,644.3,,,,,,,,
17313,31,11/8/2011 15:45,1,2328.8,,,,,,,,
17314,24,11/15/2011 9:41,17,4904.4,,,,,,,,
17315,1,12/8/2011 12:15,43,9526,,,,,,,,
17316,420,10/15/2010 14:35,1,124.5,,,,,,,,
17317,46,10/24/2011 17:19,3,2600.3,,,,,,,,
17318,725,12/14/2009 13:11,1,157.3,,,,,,,,
17319,669,2/8/2010 15:47,1,29.1,,,,,,,,
17320,100,8/31/2011 13:31,6,2444.9,,,,,,,,
17321,8,12/1/2011 13:41,6,1610.9,,,,,,,,
17322,376,11/28/2010 14:41,5,880.9,,,,,,,,
17323,15,11/24/2011 17:29,12,1545.6,,,,,,,,
17324,17,11/22/2011 10:34,12,2150.7,,,,,,,,
17325,280,3/4/2011 13:09,3,609.6,,,,,,,,
17326,408,10/27/2010 15:38,2,307.9,,,,,,,,
17327,409,10/26/2010 9:54,2,152.4,,,,,,,,
17328,673,2/4/2010 17:11,1,104.7,,,,,,,,
17329,14,11/25/2011 14:24,5,998.5,,,,,,,,
17330,22,11/17/2011 8:56,4,423.8,,,,,,,,
17331,123,8/8/2011 11:55,1,175.2,,,,,,,,
17332,528,6/29/2010 16:10,5,828.1,,,,,,,,
17333,85,9/15/2011 10:11,1,494.3,,,,,,,,
17334,302,2/10/2011 14:59,3,635.2,,,,,,,,
17335,383,11/21/2010 10:17,2,469.2,,,,,,,,
17336,472,8/24/2010 15:37,1,81.1,,,,,,,,
17337,151,7/11/2011 14:55,4,1947.5,,,,,,,,
17338,17,11/22/2011 14:23,17,11458,,,,,,,,
17339,94,9/6/2011 13:29,3,302.4,,,,,,,,
17340,29,11/10/2011 10:45,18,19534.2,,,,,,,,
17341,156,7/6/2011 12:33,5,1247.2,,,,,,,,
17342,379,11/25/2010 11:07,4,1227.5,,,,,,,,
17343,355,12/19/2010 15:07,6,1226.5,,,,,,,,
17344,46,10/24/2011 12:56,2,457.4,,,,,,,,
17345,15,11/24/2011 15:03,10,1541.9,,,,,,,,
17346,3,12/6/2011 12:18,26,4869.5,,,,,,,,
17347,86,9/14/2011 13:12,1,229,,,,,,,,
17348,14,11/25/2011 11:25,9,2323.2,,,,,,,,
17349,179,6/13/2011 14:29,5,730.4,,,,,,,,
17350,8,12/1/2011 15:47,7,1859.3,,,,,,,,
